dolares,capital,capital_pesos,ciiu,Vencido,Días vencido,tipo_operacion,tasa_interes,plazo,output_1,ciiu_emb1,ciiu_emb2,plazo_emb1,plazo_emb2
1,22000.0,774004.0,52110,0,0,2,5.75,5,0,1.4839352,0.2188356,-0.14429104,0.9848039
1,73000.0,2568286.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,40000.0,1407280.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,703640.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,17000.0,598094.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,170000.0,5980940.0,52390,0,0,1,5.35,4,0,-0.39769673,1.4555149,-0.23936123,0.14529034
1,39000.0,1339650.0,71110,0,0,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1717500.0,51430,1,2,1,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,12711.42,436637.277,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
0,410927.31,410927.31,52310,0,0,2,18.0,4,0,1.3962417,-0.13528237,-0.23936123,0.14529034
1,28000.0,961800.0,52310,0,0,1,5.0,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,22000.0,755700.0,52310,1,8,1,5.0,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,20000.0,687000.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,10000.0,343500.0,72900,0,0,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,160000.0,5496000.0,51211,1,2,1,5.25,2,0,-0.24880093,0.45012644,0.04101171,0.36117008
1,40000.0,1374000.0,51211,1,29,1,5.25,2,0,-0.24880093,0.45012644,0.04101171,0.36117008
1,75000.0,2576250.0,50300,0,0,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,47000.0,1614450.0,51490,0,0,1,5.9,2,0,0.55587935,-0.3071757,0.04101171,0.36117008
1,40000.0,1374000.0,51502,0,0,1,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,34100.0,1171335.0,51502,0,0,2,6.2,5,0,0.9997455,-0.37260506,-0.14429104,0.9848039
1,22000.0,755700.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,15000.0,515250.0,51390,1,2,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,8500.0,291975.0,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,80000.0,2748000.0,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,70000.0,2404500.0,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,157900.0,5423865.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,68000.0,2335800.0,60230,0,0,1,6.0,4,0,0.22463928,-0.4531752,-0.23936123,0.14529034
1,80000.0,2748000.0,36100,0,0,1,5.75,4,0,0.3362454,0.5756545,-0.23936123,0.14529034
1,15269.28,524499.768,1211,0,0,2,6.727,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,80000.0,2748000.0,51430,0,0,1,6.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,7501.55,257678.24250000002,28990,1,380,1,7.5,0,1,-0.24228032,0.59642714,0.033509936,0.56077063
1,45000.0,1545750.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,35000.0,1202250.0,29300,1,8,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,30000.0,1030500.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,30000.0,1030500.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,11447.71,393228.8385,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,20000.0,687000.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,56000.0,1923600.0,74120,0,0,1,5.25,4,0,-0.7819432,0.17493081,-0.23936123,0.14529034
1,25500.0,875925.0,52110,1,5,2,5.75,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,20000.0,687000.0,52110,0,0,2,5.75,5,0,1.4839352,0.2188356,-0.14429104,0.9848039
1,73000.0,2507550.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,40000.0,1374000.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,687000.0,51430,1,8,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,17000.0,583950.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,170000.0,5839500.0,52390,0,0,1,5.35,4,0,-0.39769673,1.4555149,-0.23936123,0.14529034
1,6000.0,206100.0,93090,0,0,1,5.5,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,38200.0,1399724.4000000001,71110,0,0,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1832100.0000000002,51430,0,0,1,6.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,10622.6,389233.3092,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
0,362006.62,362006.62,52310,0,0,2,18.0,4,0,1.3962417,-0.13528237,-0.23936123,0.14529034
1,28000.0,1025976.0000000001,52310,0,0,1,5.0,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,22000.0,806124.0000000001,52310,0,0,1,5.0,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,20000.0,732840.0000000001,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,10000.0,366420.00000000006,72900,0,0,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,75000.0,2748150.0,50300,0,0,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,47000.0,1722174.0000000002,51490,1,22,1,5.9,2,0,0.55587935,-0.3071757,0.04101171,0.36117008
1,40000.0,1465680.0000000002,51502,0,0,1,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,30400.0,1113916.8,51502,0,0,2,6.2,5,0,0.9997455,-0.37260506,-0.14429104,0.9848039
1,22000.0,806124.0000000001,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,22000.0,806124.0000000001,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,80000.0,2931360.0000000005,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,70000.0,2564940.0,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,157900.0,5785771.800000001,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,68000.0,2491656.0,60230,0,0,1,6.0,4,0,0.22463928,-0.4531752,-0.23936123,0.14529034
1,80000.0,2931360.0000000005,36100,0,0,1,5.75,4,0,0.3362454,0.5756545,-0.23936123,0.14529034
1,15269.28,559496.95776,1211,0,0,2,6.727,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,80000.0,2931360.0000000005,51430,0,0,1,6.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,3751.55,137464.29510000002,28990,1,410,1,7.5,0,1,-0.24228032,0.59642714,0.033509936,0.56077063
1,45000.0,1648890.0000000002,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,35000.0,1282470.0,29300,1,38,1,6.2,3,1,-0.069583565,0.84571373,1.1681741,0.7304368
1,30000.0,1099260.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,30000.0,1099260.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,9181.07,336412.76694,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,20000.0,732840.0000000001,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,56000.0,2051952.0000000002,74120,0,0,1,5.25,4,0,-0.7819432,0.17493081,-0.23936123,0.14529034
1,25500.0,934371.0000000001,52110,1,35,2,5.75,4,1,1.4839352,0.2188356,-0.23936123,0.14529034
1,20000.0,732840.0000000001,52110,1,28,2,5.75,5,0,1.4839352,0.2188356,-0.14429104,0.9848039
1,73000.0,2674866.0,51430,1,9,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,40000.0,1465680.0000000002,51430,1,18,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,732840.0000000001,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,17000.0,622914.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,170000.0,6229140.000000001,52390,0,0,1,5.35,4,0,-0.39769673,1.4555149,-0.23936123,0.14529034
1,6000.0,219852.00000000003,93090,0,0,1,5.5,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,37400.0,1381518.6,71110,0,0,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1846950.0,51430,0,0,1,6.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,8521.97,314793.04983,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
0,312406.49,312406.49,52310,0,0,2,18.0,4,0,1.3962417,-0.13528237,-0.23936123,0.14529034
1,28000.0,1034292.0,52310,1,14,1,5.0,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,22000.0,812658.0,52310,0,0,1,5.0,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,20000.0,738780.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,10000.0,369390.0,72900,0,0,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,160000.0,5910240.0,51211,1,63,1,5.25,0,1,-0.24880093,0.45012644,0.033509936,0.56077063
1,40000.0,1477560.0,51211,1,90,1,5.25,0,1,-0.24880093,0.45012644,0.033509936,0.56077063
1,75000.0,2770425.0,50300,1,7,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,43000.0,1588377.0,51490,0,0,1,5.9,2,0,0.55587935,-0.3071757,0.04101171,0.36117008
1,40000.0,1477560.0,51502,0,0,1,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,26700.0,986271.3,51502,0,0,2,6.2,5,0,0.9997455,-0.37260506,-0.14429104,0.9848039
1,25000.0,923475.0,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,22000.0,812658.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,22000.0,812658.0,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,80000.0,2955120.0,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,70000.0,2585730.0,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,157900.0,5832668.1,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,68000.0,2511852.0,60230,0,0,1,6.0,4,0,0.22463928,-0.4531752,-0.23936123,0.14529034
1,80000.0,2955120.0,36100,0,0,1,5.75,4,0,0.3362454,0.5756545,-0.23936123,0.14529034
1,15269.28,564031.93392,1211,0,0,2,6.727,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,80000.0,2955120.0,51430,0,0,1,6.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,3751.55,138578.50545,28990,1,441,2,7.5,0,1,-0.24228032,0.59642714,0.033509936,0.56077063
1,45000.0,1662255.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,30000.0,1108170.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,30000.0,1108170.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,6903.04,254991.39456,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,20000.0,738780.0,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,56000.0,2068584.0,74120,0,0,1,5.25,4,0,-0.7819432,0.17493081,-0.23936123,0.14529034
1,20500.0,757249.5,52110,1,4,2,5.75,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,18000.0,664902.0,52110,1,28,2,5.75,5,0,1.4839352,0.2188356,-0.14429104,0.9848039
1,130000.0,4802070.0,51430,0,0,1,5.75,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,738780.0,51430,0,0,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,170000.0,6279630.0,52390,0,0,1,5.35,4,0,-0.39769673,1.4555149,-0.23936123,0.14529034
1,6000.0,221634.0,93090,0,0,1,5.5,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,36600.0,1369425.5999999999,71110,1,26,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1870799.9999999998,51430,0,0,1,6.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,6409.46,239816.35536,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
0,262117.5,262117.5,52310,0,0,2,18.0,4,0,1.3962417,-0.13528237,-0.23936123,0.14529034
1,27500.0,1028939.9999999999,52310,0,0,1,5.0,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,22000.0,823151.9999999999,52310,1,3,1,5.0,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,20000.0,748319.9999999999,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,10000.0,374159.99999999994,72900,1,22,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,75000.0,2806199.9999999995,50300,1,38,1,8.0,2,1,0.041681875,0.19871044,0.04101171,0.36117008
1,43000.0,1608887.9999999998,51490,0,0,1,5.9,2,0,0.55587935,-0.3071757,0.04101171,0.36117008
1,30000.0,1122480.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,25000.0,935399.9999999999,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,23000.0,860567.9999999999,51502,0,0,2,6.2,5,0,0.9997455,-0.37260506,-0.14429104,0.9848039
1,22000.0,823151.9999999999,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,20000.0,748319.9999999999,51502,0,0,2,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,22000.0,823151.9999999999,51390,1,10,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,80000.0,2993279.9999999995,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,70000.0,2619120.0,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,160000.0,5986559.999999999,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,80000.0,2993279.9999999995,36100,1,10,1,5.75,4,0,0.3362454,0.5756545,-0.23936123,0.14529034
1,15269.28,571315.3804799999,1211,0,0,2,6.727,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,80000.0,2993279.9999999995,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,3751.55,140367.9948,28990,1,472,2,7.5,0,1,-0.24228032,0.59642714,0.033509936,0.56077063
1,45000.0,1683719.9999999998,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,30000.0,1122480.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,30000.0,1122480.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,4613.56,172620.96096,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,20000.0,748319.9999999999,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,56000.0,2095295.9999999998,74120,0,0,1,5.25,4,0,-0.7819432,0.17493081,-0.23936123,0.14529034
1,18000.0,673488.0,52110,1,5,2,5.75,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,14000.0,523823.99999999994,52110,0,0,2,5.75,5,0,1.4839352,0.2188356,-0.14429104,0.9848039
1,130000.0,4864080.0,51430,0,0,1,5.75,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,748319.9999999999,51430,1,3,1,5.75,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,170000.0,6360719.999999999,52390,0,0,1,5.0,3,0,-0.39769673,1.4555149,1.1681741,0.7304368
1,150000.0,5612399.999999999,29210,1,38,1,5.75,3,1,0.70412534,0.8246843,1.1681741,0.7304368
1,6000.0,224495.99999999997,93090,0,0,1,5.5,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,36600.0,1384944.0000000002,71110,0,0,2,7.0,5,0,-0.7509599,0.6434941,-0.14429104,0.9848039
1,50000.0,1892000.0000000002,51430,0,0,1,6.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,4285.01,162144.7784,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
0,262117.5,262117.5,52310,1,8,2,18.0,4,0,1.3962417,-0.13528237,-0.23936123,0.14529034
1,27500.0,1040600.0000000001,52310,0,0,1,5.0,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20500.0,775720.0000000001,52310,0,0,1,5.0,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,756800.0000000001,72900,1,18,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,10000.0,378400.00000000006,72900,0,0,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,200000.0,7568000.000000001,51211,0,0,1,5.15,2,0,-0.24880093,0.45012644,0.04101171,0.36117008
1,43000.0,1627120.0000000002,51490,0,0,1,5.9,2,0,0.55587935,-0.3071757,0.04101171,0.36117008
1,30000.0,1135200.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,25000.0,946000.0000000001,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,19300.0,730312.0000000001,51502,0,0,2,6.2,5,0,0.9997455,-0.37260506,-0.14429104,0.9848039
1,18378.9,695457.5760000001,51502,0,0,2,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,12000.0,454080.00000000006,51502,0,0,2,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,20000.0,756800.0000000001,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,80000.0,3027200.0000000005,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,70000.0,2648800.0000000005,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,160000.0,6054400.000000001,51900,1,2,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,80000.0,3027200.0000000005,36100,1,39,1,5.75,4,1,0.3362454,0.5756545,-0.23936123,0.14529034
1,15269.28,577789.5552000001,1211,0,0,2,6.727,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,80000.0,3027200.0000000005,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,45000.0,1702800.0000000002,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,30000.0,1135200.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,2312.58,87508.02720000001,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,20000.0,756800.0000000001,93090,0,0,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,56000.0,2119040.0,74120,0,0,1,5.25,4,0,-0.7819432,0.17493081,-0.23936123,0.14529034
1,18000.0,681120.0000000001,52110,1,34,2,5.75,4,1,1.4839352,0.2188356,-0.23936123,0.14529034
1,14000.0,529760.0,52110,1,27,2,5.75,5,0,1.4839352,0.2188356,-0.14429104,0.9848039
1,130000.0,4919200.0,51430,0,0,1,5.75,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,756800.0000000001,51430,0,0,1,5.75,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,170000.0,6432800.000000001,52390,0,0,1,5.0,3,0,-0.39769673,1.4555149,1.1681741,0.7304368
1,150000.0,5676000.000000001,29210,0,0,2,5.75,4,0,0.70412534,0.8246843,-0.23936123,0.14529034
1,30000.0,1135200.0,50300,0,0,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,6000.0,227040.00000000003,93090,0,0,1,5.5,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,36600.0,1366497.5999999999,71110,1,11,2,7.0,5,0,-0.7509599,0.6434941,-0.14429104,0.9848039
1,50000.0,1866800.0,51430,0,0,1,6.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,30000.0,1120080.0,51430,0,0,1,6.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,2148.55,80218.2628,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
0,211130.07,211130.07,52310,1,10,2,18.0,4,0,1.3962417,-0.13528237,-0.23936123,0.14529034
1,27500.0,1026740.0,52310,0,0,1,5.0,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20500.0,765388.0,52310,0,0,1,5.0,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,746720.0,72900,1,50,1,8.0,4,1,-0.9066446,1.394121,-0.23936123,0.14529034
1,10000.0,373360.0,72900,0,0,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,200000.0,7467200.0,51211,0,0,1,5.15,3,0,-0.24880093,0.45012644,1.1681741,0.7304368
1,43000.0,1605448.0,51490,1,19,1,5.9,2,0,0.55587935,-0.3071757,0.04101171,0.36117008
1,30000.0,1120080.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,25000.0,933400.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,16749.65,625364.9324,51502,0,0,2,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,11027.33,411716.39288,51502,0,0,2,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,20000.0,746720.0,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,150000.0,5600400.0,32100,0,0,1,5.75,2,0,-0.97431225,0.76103,0.04101171,0.36117008
1,160000.0,5973760.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,80000.0,2986880.0,36100,0,0,1,5.75,4,0,0.3362454,0.5756545,-0.23936123,0.14529034
1,15269.28,570093.83808,1211,1,11,2,6.727,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,80000.0,2986880.0,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,45000.0,1680120.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,20000.0,746720.0,93090,1,7,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,50000.0,1866800.0,74120,0,0,1,5.25,4,0,-0.7819432,0.17493081,-0.23936123,0.14529034
1,15500.0,578708.0,52110,0,0,2,5.75,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,12000.0,448032.0,52110,1,29,2,5.75,5,0,1.4839352,0.2188356,-0.14429104,0.9848039
1,130000.0,4853680.0,51430,0,0,1,5.75,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,20000.0,746720.0,51430,0,0,1,5.75,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,170000.0,6347120.0,52390,0,0,1,5.0,3,0,-0.39769673,1.4555149,1.1681741,0.7304368
1,150000.0,5600400.0,29210,0,0,2,5.75,4,0,0.70412534,0.8246843,-0.23936123,0.14529034
1,30000.0,1120080.0,50300,0,0,1,8.0,2,0,0.041681875,0.19871044,0.04101171,0.36117008
1,6000.0,224016.0,93090,0,0,1,5.5,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,33550.0,1259165.05,71110,0,0,2,7.0,5,0,-0.7509599,0.6434941,-0.14429104,0.9848039
1,50000.0,1876550.0,51430,0,0,1,6.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,30000.0,1125930.0,51430,0,0,1,6.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
0,107020.98,107020.98,52310,0,0,2,18.0,4,0,1.3962417,-0.13528237,-0.23936123,0.14529034
1,27500.0,1032102.5,52310,1,1,1,5.0,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20500.0,769385.5,52310,0,0,1,5.0,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,750620.0,72900,0,0,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,10000.0,375310.0,72900,0,0,1,8.0,3,0,-0.9066446,1.394121,1.1681741,0.7304368
1,200000.0,7506200.0,51211,0,0,1,5.15,3,0,-0.24880093,0.45012644,1.1681741,0.7304368
1,40000.0,1501240.0,51490,0,0,1,5.9,4,0,0.55587935,-0.3071757,-0.23936123,0.14529034
1,30000.0,1125930.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,25000.0,938275.0,51502,0,0,1,6.2,3,0,0.9997455,-0.37260506,1.1681741,0.7304368
1,15112.21,567176.3535099999,51502,0,0,2,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,10049.78,377178.29318000004,51502,0,0,2,6.2,4,0,0.9997455,-0.37260506,-0.23936123,0.14529034
1,20000.0,750620.0,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,150000.0,5629650.0,32100,0,0,1,5.75,2,0,-0.97431225,0.76103,0.04101171,0.36117008
1,160000.0,6004960.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,80000.0,3002480.0,36100,0,0,1,5.75,4,0,0.3362454,0.5756545,-0.23936123,0.14529034
1,150000.0,5629650.0,71210,0,0,1,6.5,3,0,0.40381676,0.5234297,1.1681741,0.7304368
1,10179.53,382047.94043,1211,0,0,2,6.247,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,80000.0,3002480.0,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,45000.0,1688895.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,30000.0,1125930.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,20000.0,750620.0,93090,1,38,1,8.0,3,1,-0.09393495,0.6802091,1.1681741,0.7304368
1,50000.0,1876550.0,74120,0,0,1,5.25,4,0,-0.7819432,0.17493081,-0.23936123,0.14529034
1,14241.17,534485.35127,52110,0,0,2,5.75,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,10000.0,375310.0,52110,1,29,2,5.75,5,0,1.4839352,0.2188356,-0.14429104,0.9848039
